item,term,candidate,prefixed,vocabulary,tier,fit,reason,definition,source,evidence,found_by
61,oht:reviewStatus,https://schema.org/gameAvailabilityType,schema:gameAvailabilityType,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","Indicates the availability type of the game content associated with this action, such as whether it is a full version or a demo.",https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
61,oht:reviewStatus,https://schema.org/ActionStatusType,schema:ActionStatusType,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",The status of an Action.,https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
61,oht:reviewStatus,https://schema.org/reviewBody,schema:reviewBody,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",The actual body of the review.,https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
61,oht:reviewStatus,http://purl.org/ontology/bibo/reviewOf,bibo:reviewOf,BIBO,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","Relates a review document to a reviewed thing (resource, item, etc.).",http://purl.org/ontology/bibo/,definition from source file,bm25
61,oht:reviewStatus,https://schema.org/codeSampleType,schema:codeSampleType,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","What type of code sample: full (compile ready) solution, code snippet, inline code, scripts, template.",https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
61,oht:reviewStatus,https://schema.org/ReservationStatusType,schema:ReservationStatusType,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Enumerated status values for Reservation.,https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
61,oht:reviewStatus,https://schema.org/reviewAspect,schema:reviewAspect,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",This Review or Rating is relevant to this part or facet of the itemReviewed.,https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
61,oht:reviewStatus,https://schema.org/resultReview,schema:resultReview,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",A sub property of result. The review that resulted in the performing of the action.,https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
61,oht:reviewStatus,https://schema.org/numberOfFullBathrooms,schema:numberOfFullBathrooms,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Number of full bathrooms - The total number of full and ¾ bathrooms in an [[Accommodation]]. This corresponds to the [BathroomsFull field in RESO](https://ddwiki.reso.org/display/DDW17/BathroomsFull+Field).,https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
62,oht:toolPath,https://schema.org/codeRepository,schema:codeRepository,schema.org,2,exact,"Link to where the code lives; a path URL within the repository is normal practice, and RO-Crate names the property.","Link to the repository where the un-compiled, human readable code and related code is located (SVN, GitHub, CodePlex).",https://schema.org/version/latest/schemaorg-current-https.ttl,verified at source,bm25+lead
62,oht:toolPath,http://usefulinc.com/ns/doap#repository,doap:repository,DOAP,2,related," Repository object, not a path.",Source code repository.,http://usefulinc.com/ns/doap,verified at source,bm25+lead
62,oht:toolPath,http://purl.org/dc/terms/identifier,dcterms:identifier,DCMI Terms,1,related,Too general.,An unambiguous reference to the resource within a given context.,https://www.dublincore.org/specifications/dublin-core/dcmi-terms/dublin_core_terms.ttl,verified at source,lead
62,oht:toolPath,http://usefulinc.com/ns/doap#location,doap:location,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Location of a repository.,http://usefulinc.com/ns/doap,definition from source file,bm25
62,oht:toolPath,http://usefulinc.com/ns/doap#Repository,doap:Repository,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Source code repository.,http://usefulinc.com/ns/doap,definition from source file,bm25
62,oht:toolPath,http://usefulinc.com/ns/doap#HgRepository,doap:HgRepository,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Mercurial source code repository.,http://usefulinc.com/ns/doap,definition from source file,bm25
62,oht:toolPath,http://usefulinc.com/ns/doap#GitRepository,doap:GitRepository,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Git source code repository.,http://usefulinc.com/ns/doap,definition from source file,bm25
62,oht:toolPath,http://usefulinc.com/ns/doap#DarcsRepository,doap:DarcsRepository,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",darcs source code repository.,http://usefulinc.com/ns/doap,definition from source file,bm25
62,oht:toolPath,http://usefulinc.com/ns/doap#SVNRepository,doap:SVNRepository,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Subversion source code repository.,http://usefulinc.com/ns/doap,definition from source file,bm25
62,oht:toolPath,http://usefulinc.com/ns/doap#CVSRepository,doap:CVSRepository,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",CVS source code repository.,http://usefulinc.com/ns/doap,definition from source file,bm25
62,oht:toolPath,http://usefulinc.com/ns/doap#ArchRepository,doap:ArchRepository,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",GNU Arch source code repository.,http://usefulinc.com/ns/doap,definition from source file,bm25
62,oht:toolPath,https://schema.org/location,schema:location,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","The location of, for example, where an event is happening, where an organization is located, or where an action takes place.",https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
62,oht:toolPath,http://usefulinc.com/ns/doap#BKRepository,doap:BKRepository,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",BitKeeper source code repository.,http://usefulinc.com/ns/doap,definition from source file,bm25
62,oht:toolPath,http://usefulinc.com/ns/doap#repositoryOf,doap:repositoryOf,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",The project that uses a repository.,http://usefulinc.com/ns/doap,definition from source file,bm25
62,oht:toolPath,https://schema.org/Residence,schema:Residence,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",The place where a person lives.,https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
62,oht:toolPath,http://www.w3.org/ns/duv#hasUsageTool,duv:hasUsageTool,DUV,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Describes the tool that provides the Usage,https://www.w3.org/ns/duv.ttl,definition from source file,bm25
63,oht:commit,http://usefulinc.com/ns/doap#revision,doap:revision,DOAP,2,related,Domain doap:Version.,Revision identifier of a software release.,http://usefulinc.com/ns/doap,verified at source,bm25+lead
63,oht:commit,http://purl.org/dc/terms/identifier,dcterms:identifier,DCMI Terms,1,related,"Identifies the resource itself, not the code it ran.",An unambiguous reference to the resource within a given context.,https://www.dublincore.org/specifications/dublin-core/dcmi-terms/dublin_core_terms.ttl,verified at source,lead
63,oht:commit,http://www.w3.org/ns/prov#wasRevisionOf,prov:wasRevisionOf,PROV-O,1,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",A revision is a derivation that revises an entity into a revised version.,https://www.w3.org/ns/prov.ttl,definition from source file,bm25
63,oht:commit,http://www.w3.org/ns/prov#qualifiedRevision,prov:qualifiedRevision,PROV-O,1,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","If this Entity prov:wasRevisionOf Entity :e, then it can qualify how it was revised using prov:qualifiedRevision [ a prov:Revision; prov:entity :e; :foo :bar ].",https://www.w3.org/ns/prov.ttl,definition from source file,bm25
63,oht:commit,http://usefulinc.com/ns/doap#GitRepository,doap:GitRepository,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Git source code repository.,http://usefulinc.com/ns/doap,definition from source file,bm25
63,oht:commit,http://usefulinc.com/ns/doap#GitBranch,doap:GitBranch,DOAP,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",Git source code branch.,http://usefulinc.com/ns/doap,definition from source file,bm25
63,oht:commit,https://schema.org/specialCommitments,schema:specialCommitments,schema.org,2,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.","Any special commitments associated with this job posting. Valid entries include VeteranCommit, MilitarySpouseCommit, etc.",https://schema.org/version/latest/schemaorg-current-https.ttl,definition from source file,bm25
63,oht:commit,http://www.w3.org/ns/prov#hadRevision,prov:hadRevision,PROV-O,1,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",,https://www.w3.org/ns/prov.ttl,no definition in file,bm25
63,oht:commit,http://www.w3.org/ns/prov#Revision,prov:Revision,PROV-O,1,screened out,"Read in the shortlist; word overlap only, not a fit for the coined meaning.",A revision is a derivation for which the resulting entity is a revised version of some original. The implication here is that the resulting entity contains substantial content from the original. Revision is a particular case of derivation.,https://www.w3.org/ns/prov.ttl,definition from source file,bm25
